,life_expectancy,alcohol,hepatitis_b,measles,polio,total_expenditure,diphtheria,hiv/aids,gdp,schooling,thinness_5-19_years
654,74.8,13.39,88,1.8171205928321397,95.0,6.19,95.0,0.4641588833612779,653.71637,12.6,2.0
655,74.9,13.15,89,2.0,94.0,7.16,94.0,0.4641588833612779,5245.421419,12.3,2.0
656,74.7,12.73,89,2.080083823051904,94.0,7.66,93.0,0.4641588833612779,4919.62869,12.2,2.1
657,79.1,4.37,99,0.0,99.0,11.6,99.0,0.4641588833612779,762.261218,13.9,3.4
658,79.0,4.37,97,0.0,99.0,11.6,99.0,0.4641588833612779,75.5199,14.0,3.3499999999999996
659,78.7,4.18,96,0.0,99.0,9.48,99.0,0.4641588833612779,676.15344,14.7,3.3499999999999996
660,78.7,4.16,96,0.0,98.0,8.59,99.0,0.4641588833612779,6425.941119,15.7,3.3
661,78.8,4.14,96,0.0,99.0,1.6,97.0,0.4641588833612779,675.92436,16.5,3.3
662,78.0,4.13,96,0.0,99.0,1.21,96.0,0.4641588833612779,5676.14143,17.6,3.3
663,78.1,4.01,96,0.0,99.0,11.78,96.0,0.4641588833612779,5484.7763,17.7,3.3
664,77.9,4.26,95,0.0,99.0,1.79,95.0,0.4641588833612779,5376.447622,17.1,3.3
665,78.1,4.13,93,0.0,99.0,1.42,93.0,0.4641588833612779,5184.494227,16.0,3.3
666,78.0,4.17,89,0.0,99.0,7.67,89.0,0.4641588833612779,4669.6916,14.7,3.3
667,77.2,4.48,95,0.0,99.0,9.39,89.0,0.4641588833612779,3779.577,14.2,3.3499999999999996
668,77.3,4.38,99,0.0,98.0,6.14,88.0,0.4641588833612779,339.716256,13.2,3.3499999999999996
669,77.4,4.39,99,0.0,98.0,6.31,72.0,0.4641588833612779,3192.669378,12.9,3.4
670,77.7,4.1,98,0.0,98.0,6.5,99.0,0.4641588833612779,2994.339988,12.5,3.4
671,76.7,4.04,98,0.0,99.0,6.27,98.0,0.4641588833612779,2832.188893,12.3,3.5
672,76.9,3.92,98,0.0,98.0,6.7,95.0,0.4641588833612779,2741.11542,12.1,3.5
673,85.0,0.01,97,0.0,97.0,7.37,97.0,0.4641588833612779,2375.1127,14.3,1.0
674,83.0,0.01,96,2.154434690031884,99.0,7.37,99.0,0.4641588833612779,2734.88382,14.0,0.95
675,81.0,9.04,96,0.0,99.0,7.46,99.0,0.4641588833612779,2797.96736,13.8,0.95
676,80.0,10.55,96,1.0,99.0,7.44,99.0,0.4641588833612779,28951.15556,13.8,0.95
677,79.7,10.69,96,0.0,99.0,7.54,99.0,0.4641588833612779,32233.83942,13.8,0.95
678,79.5,11.32,96,2.6207413942088964,99.0,7.23,99.0,0.4641588833612779,3818.46396,14.6,0.95
679,79.3,10.8,96,0.0,99.0,7.4,99.0,0.4641588833612779,3215.8159,14.1,0.95
680,79.1,12.01,93,1.0,97.0,6.89,97.0,0.4641588833612779,3539.7488,13.7,0.95
681,78.9,11.56,93,0.0,97.0,6.5,97.0,0.4641588833612779,31386.63265,13.5,0.95
682,78.8,11.47,93,0.0,97.0,6.28,97.0,0.4641588833612779,27169.99256,13.4,0.95
683,78.7,11.41,88,1.0,98.0,6.37,98.0,0.4641588833612779,25324.48666,13.5,0.95
684,78.6,13.03,88,0.0,98.0,6.42,98.0,0.4641588833612779,23932.49128,13.4,0.95
685,78.5,10.62,88,0.0,98.0,6.83,98.0,0.4641588833612779,2293.4789,13.0,0.95
686,78.4,11.68,88,0.0,98.0,6.12,98.0,0.4641588833612779,16372.29152,12.5,0.95
687,78.2,10.16,89,0.0,97.0,5.78,97.0,0.4641588833612779,1562.92433,12.4,0.95
688,78.1,9.56,89,0.0,97.0,5.77,97.0,0.4641588833612779,14672.8826,12.5,0.95
737,86.0,9.64,93,2.080083823051904,93.0,1.8,93.0,0.4641588833612779,5314.64416,19.2,1.0
738,84.0,9.64,93,3.0,94.0,1.8,94.0,0.4641588833612779,62425.5392,19.2,1.0
739,81.0,9.5,93,2.571281590658235,94.0,11.25,94.0,0.4641588833612779,61191.19263,18.7,1.0
740,80.0,9.26,94,1.2599210498948732,94.0,1.98,94.0,0.4641588833612779,5857.521,18.4,1.0
741,79.7,10.47,93,4.379519139887889,91.0,1.87,91.0,0.4641588833612779,61753.667,16.9,1.0
742,79.2,10.28,92,1.7099759466766968,9.0,11.78,9.0,0.4641588833612779,5841.41122,16.8,1.0
743,78.9,10.08,93,1.8171205928321397,89.0,11.47,89.0,0.4641588833612779,58163.29359,16.8,1.0
744,78.8,10.7,92,2.4101422641752297,88.0,1.21,88.0,0.4641588833612779,64322.6664,16.8,1.0
745,78.4,10.99,92,1.2599210498948732,87.0,9.99,87.0,0.4641588833612779,58487.451,16.7,1.05
746,78.1,11.02,92,3.0,93.0,9.92,93.0,0.4641588833612779,5226.99311,16.9,1.05
747,78.1,11.28,92,1.2599210498948732,93.0,9.77,93.0,0.4641588833612779,48799.8237,16.6,1.1
748,77.7,11.27,91,0.0,95.0,9.67,95.0,0.4641588833612779,46511.6457,16.5,1.1
749,77.3,11.54,86,0.0,96.0,9.51,96.0,0.4641588833612779,4458.7764,16.3,1.1
750,77.0,11.34,88,3.1748021039363987,98.0,9.33,98.0,0.4641588833612779,33228.69291,16.6,1.1
751,77.0,11.56,89,2.2239800905693152,97.0,9.1,97.0,0.4641588833612779,3751.64946,16.2,1.15
752,76.9,11.69,89,2.4101422641752297,97.0,8.7,97.0,0.4641588833612779,3743.55917,16.5,1.15
753,63.5,0.38,84,3.6088260801386944,84.0,1.57,84.0,1.2805791649874942,1862.167274,6.3,5.5
754,63.0,0.38,78,0.0,78.0,1.57,78.0,1.2805791649874942,174.91511,6.3,5.5
755,62.7,0.53,82,3.0365889718756622,82.0,9.14,82.0,1.2805791649874942,1622.637974,6.3,5.5
756,62.2,0.52,81,8.916931116660717,81.0,8.95,81.0,1.2385623296301709,1536.15685,6.3,5.55
757,61.8,0.39,87,3.6593057100229713,87.0,8.71,87.0,1.3924766500838337,143.986898,5.9,5.55
758,61.3,0.44,88,1.912931182772389,88.0,8.84,88.0,1.4580997358267116,1325.99724,5.5,5.6
759,69.0,0.49,89,3.634241185664279,89.0,8.37,89.0,1.4736125994561546,1253.657431,5.3,5.65
760,62.0,0.49,88,5.229321531755983,89.0,8.5,89.0,1.4888055529538273,1214.77118,5.0,5.65
761,59.8,0.45,25,2.8844991406148166,88.0,7.72,88.0,1.5182944859378311,147.586896,4.5,5.75
762,59.1,1.02,92,3.6593057100229713,72.0,7.5,72.0,1.5466803737720354,965.6693779,4.3,5.75
763,58.6,1.23,92,6.679420031639374,71.0,7.21,71.0,1.5740609166314434,94.7297489,4.0,5.85
764,58.1,1.18,91,4.140817749422853,64.0,6.76,64.0,1.5874010519681994,864.184726,3.7,5.95
765,58.0,1.02,86,3.332221851645953,68.0,6.22,68.0,1.6134286460245437,819.974118,3.5,6.0
766,57.9,1.03,88,3.6840314986403864,62.0,5.45,62.0,1.6261333316791686,792.15412,3.3,6.1
767,57.7,0.95,89,4.290840427026207,49.0,5.37,53.0,1.6261333316791686,781.2322196,2.9,6.199999999999999
768,57.4,1.34,89,5.677411370845432,46.0,5.75,46.0,1.6005206638831553,768.176767,2.9,6.25
770,73.9,5.92,81,0.0,87.0,4.38,85.0,0.6694329500821695,6468.471648,13.2,3.25
771,73.6,5.92,89,0.0,9.0,4.38,91.0,0.6694329500821695,6268.692122,13.2,3.25
772,73.4,5.93,8,0.0,82.0,4.12,83.0,0.6694329500821695,627.55544,13.2,3.25
773,72.1,5.93,74,0.0,85.0,4.26,85.0,0.7368062997280773,5968.876767,13.1,3.25
774,73.1,5.91,8,1.2599210498948732,84.0,4.22,84.0,0.8879040017426006,5759.643,13.0,3.25
775,72.7,6.02,83,0.0,85.0,4.6,88.0,0.9654893846056297,5451.6696,12.9,3.3
776,73.6,6.05,8,0.0,85.0,4.41,82.0,1.0626585691826111,4952.67753,12.9,3.3499999999999996
777,73.3,6.12,81,0.0,86.0,4.2,82.0,1.1186889420813968,511.37937,12.8,3.3499999999999996
778,72.9,6.05,81,0.0,86.0,4.34,85.0,1.1696070952851465,4647.31359,12.7,3.4
779,72.3,6.2,84,0.0,88.0,4.34,89.0,1.21644039911468,3836.468771,12.6,3.45
780,69.7,5.71,87,0.0,86.0,4.26,87.0,1.2599210498948732,3681.5993,12.6,3.45
781,69.3,5.16,82,0.0,66.0,4.28,79.0,1.2805791649874942,2421.9662,12.5,3.55
782,73.0,6.32,79,0.0,65.0,5.53,79.0,1.3200061217959123,2372.628827,12.4,3.55
783,71.4,6.43,63,0.0,74.0,5.79,82.0,1.338865900164339,38.46578,12.3,3.6500000000000004
784,71.2,6.13,66,4.834588127111639,71.0,5.59,72.0,1.3572088082974532,2862.154836,12.3,3.7
785,72.0,6.58,68,6.32470354341737,71.0,5.9,78.0,1.3572088082974532,282.4242,12.2,3.75
786,76.2,3.82,78,0.0,84.0,9.16,78.0,0.4641588833612779,625.62224,14.0,1.15
787,76.0,3.82,83,0.0,84.0,9.16,83.0,0.4641588833612779,6432.216537,14.0,1.15
788,76.0,3.77,87,0.0,87.0,7.29,87.0,0.4641588833612779,674.9829,13.4,1.2000000000000002
789,75.5,3.92,88,4.160167646103808,85.0,6.48,87.0,0.4641588833612779,572.14313,13.3,1.25
790,75.3,3.99,88,6.3578611797342,85.0,5.92,88.0,0.4641588833612779,5223.351763,13.2,1.25
791,75.0,3.95,9,0.0,88.0,5.9,91.0,0.4641588833612779,4657.32361,13.1,1.25
792,75.1,3.87,91,0.0,91.0,5.58,94.0,0.4641588833612779,4255.56571,13.1,1.25
793,74.6,3.76,93,1.0,94.0,5.66,96.0,0.4641588833612779,4274.95265,13.0,1.25
794,74.7,3.63,94,0.0,95.0,5.94,96.0,0.5848035476425733,359.71886,12.9,1.35
795,74.4,3.52,96,0.0,92.0,5.86,96.0,0.6694329500821695,335.786541,12.8,1.35
796,74.2,3.54,92,0.0,89.0,5.87,92.0,0.6694329500821695,321.942547,12.8,1.35
797,74.4,3.65,88,0.0,9.0,6.22,88.0,0.6694329500821695,278.557892,12.7,1.4
798,74.4,3.69,82,0.0,97.0,6.46,87.0,0.6694329500821695,244.46898,12.6,1.45
799,73.6,3.88,75,0.0,88.0,4.62,88.0,0.6694329500821695,2183.966796,12.5,1.45
800,73.4,4.13,69,1.2599210498948732,9.0,3.86,89.0,0.6694329500821695,193.741571,12.4,1.55
801,72.8,3.99,36,0.0,83.0,3.38,87.0,0.6694329500821695,1451.29776,12.4,1.55
818,73.5,2.52,91,0.0,92.0,6.77,91.0,0.5848035476425733,4127.11775,13.2,1.55
819,73.3,2.52,93,0.0,93.0,6.77,94.0,0.5848035476425733,3988.771871,13.2,1.6
820,73.0,2.42,92,0.0,92.0,6.95,92.0,0.5848035476425733,3895.664491,13.2,1.6
821,73.0,2.48,92,0.0,93.0,6.7,92.0,0.6694329500821695,3827.786267,13.2,1.6
822,72.0,2.37,89,0.0,9.0,6.81,89.0,0.6694329500821695,3736.58713,13.0,1.65
823,72.0,2.36,89,0.0,89.0,6.91,89.0,0.6694329500821695,3474.392445,12.9,1.65
824,71.4,2.55,91,0.0,91.0,6.83,91.0,0.6694329500821695,3366.482133,12.8,1.65
825,71.7,2.68,98,0.0,98.0,6.21,98.0,0.6694329500821695,357.347674,13.4,1.75
826,71.2,2.83,99,0.0,99.0,6.32,99.0,0.6694329500821695,334.83817,12.9,1.75
827,75.0,2.77,96,0.0,96.0,6.68,96.0,0.5848035476425733,362.951768,12.9,1.75
828,71.0,2.77,89,0.0,89.0,7.19,89.0,0.5848035476425733,2835.281237,12.7,1.85
829,70.0,2.9,9,0.0,9.0,7.3,9.0,0.6694329500821695,2632.79942,12.4,1.85
830,69.9,3.1,94,0.0,93.0,7.61,94.0,0.6694329500821695,2519.737387,12.0,1.95
831,73.0,2.97,81,0.0,81.0,7.9,81.0,0.7368062997280773,248.4125,11.8,1.95
832,68.9,2.88,75,1.2599210498948732,94.0,8.2,92.0,0.7368062997280773,2338.772244,11.6,2.05
833,69.0,2.79,99,0.0,98.0,8.17,99.0,0.7368062997280773,2238.4116,11.3,2.05
834,58.2,0.01,16,1.912931182772389,17.0,3.8,16.0,1.6134286460245437,1347.31257,9.2,8.350000000000001
835,57.9,0.01,2,2.3513346877207573,24.0,3.8,2.0,1.6386425412012917,192.59733,9.2,8.45
836,57.4,10.72,93,6.8470212775722405,3.0,3.73,3.0,1.7863159877080566,2246.9938,9.2,8.6
837,56.7,11.89,94,1.2599210498948732,3.0,4.0,24.0,2.0165296752181043,21557.6528,9.2,8.7
838,56.2,10.99,93,0.0,39.0,3.29,41.0,1.9746808222123668,21451.88617,9.2,8.850000000000001
839,56.1,9.93,92,0.0,59.0,3.84,44.0,1.9309787692112594,17136.44568,9.2,9.0
840,55.7,7.97,93,4.272658681697917,57.0,5.32,43.0,1.939877414580333,1653.2937,9.1,9.2
841,55.4,8.34,92,7.582786526875781,55.0,2.31,42.0,1.8469147504478334,22742.38159,9.1,9.3
842,55.0,6.86,92,1.7099759466766968,54.0,2.25,41.0,1.8069688693211896,15761.83913,9.0,9.5
843,54.8,7.28,92,0.0,52.0,2.13,4.0,1.7435134012651283,12732.2759,9.0,9.649999999999999
844,54.4,7.19,92,0.0,5.0,1.63,39.0,1.6984992522418105,185.63334,8.7,9.8
845,54.1,6.28,91,3.361975406798963,48.0,2.4,38.0,1.6386425412012917,685.34897,8.5,1.0
846,53.8,7.13,86,2.6207413942088964,46.0,2.23,37.0,1.5326188647871062,3577.176197,8.4,1.15
847,53.5,6.01,88,2.8844991406148166,44.0,2.5,36.0,1.4260431471424087,2711.17114,8.2,1.35
848,53.1,5.07,89,1.8171205928321397,43.0,1.78,35.0,1.3200061217959123,2283.87939,8.0,1.5
854,62.9,0.62,96,3.634241185664279,96.0,3.6,96.0,0.8879040017426006,582.775532,5.0,8.75
855,62.1,0.61,9,3.708429769266189,9.0,3.24,9.0,0.9654893846056297,482.14994,5.1,8.850000000000001
856,61.4,0.63,92,4.344481485768611,92.0,3.3,92.0,1.0,43.7544499,5.2,8.95
857,67.0,0.49,94,0.0,94.0,3.69,94.0,1.0322801154563672,326.825642,5.2,9.1
858,62.0,1.23,91,3.802952460761391,91.0,3.29,91.0,1.091392883061106,317.3294336,5.3,9.2
859,59.7,0.97,94,5.039684199579492,94.0,3.3,94.0,1.1186889420813968,297.828588,5.3,9.3
866,77.6,0.01,91,1.5874010519681994,93.0,6.38,93.0,0.4641588833612779,1774.9291,16.5,1.9
867,77.3,0.01,93,0.0,93.0,6.38,93.0,0.4641588833612779,19941.45532,16.5,1.9
868,76.9,0.01,93,1.2599210498948732,94.0,6.48,94.0,0.4641588833612779,1929.7746,16.5,1.9
869,76.3,0.01,94,1.5874010519681994,94.0,6.36,94.0,0.4641588833612779,17421.8922,16.5,1.9
870,76.1,0.01,94,1.912931182772389,93.0,5.83,93.0,0.4641588833612779,17454.84342,16.4,1.95
871,75.6,13.94,94,0.0,94.0,6.25,94.0,0.4641588833612779,14638.6482,16.2,1.95
872,74.9,13.94,95,0.0,95.0,6.93,95.0,0.4641588833612779,14726.31828,16.1,2.0
873,74.2,13.94,94,0.0,95.0,6.6,95.0,0.4641588833612779,1894.5485,16.1,2.05
874,73.0,13.94,95,1.0,95.0,5.16,95.0,0.4641588833612779,16586.452,16.1,2.05
875,73.0,13.94,95,3.0,95.0,5.1,95.0,0.4641588833612779,12595.4165,16.1,2.1500000000000004
876,72.8,13.94,95,1.2599210498948732,96.0,5.2,96.0,0.4641588833612779,1338.31322,15.9,2.1500000000000004
877,72.3,13.94,9,0.0,95.0,5.13,94.0,0.4641588833612779,885.465115,15.7,2.25
878,71.9,11.64,86,0.0,95.0,4.92,94.0,0.4641588833612779,7174.237415,15.6,2.25
879,71.2,11.48,88,0.0,94.0,4.84,94.0,0.4641588833612779,538.347781,15.4,2.3499999999999996
880,78.0,0.01,89,0.0,94.0,4.85,94.0,0.4641588833612779,4498.95727,15.0,2.45
881,78.0,0.01,89,2.080083823051904,93.0,5.28,93.0,0.4641588833612779,47.32827,14.4,2.5
882,64.8,0.01,77,1.912931182772389,75.0,4.88,77.0,0.8434326653017492,645.4637627,8.4,1.2999999999999998
883,64.2,0.01,77,1.4422495703074083,75.0,4.88,77.0,0.8434326653017492,571.1622759,8.4,1.4
884,63.7,1.86,72,1.0,7.0,5.19,72.0,0.9654893846056297,52.1535887,8.4,1.5
885,63.3,1.84,69,1.2599210498948732,7.0,5.77,69.0,1.0626585691826111,468.567249,8.4,1.6
886,62.6,1.32,65,2.0,7.0,6.55,65.0,1.1186889420813968,354.8463544,8.2,1.75
887,61.8,1.34,62,1.7099759466766968,69.0,6.86,61.0,1.193483191927337,341.39992,8.1,6.35
888,68.0,1.17,56,1.2599210498948732,65.0,4.41,58.0,1.2599210498948732,379.7566385,8.1,6.45
889,59.8,1.13,52,1.2599210498948732,63.0,4.28,54.0,1.338865900164339,325.3825543,7.6,6.55
890,58.5,1.06,47,1.2599210498948732,61.0,4.69,5.0,1.4094597464129783,243.326822,7.1,11.15
891,57.2,1.22,92,1.8171205928321397,59.0,4.47,46.0,1.4888055529538273,193.794956,6.6,11.25
892,56.0,0.99,92,7.093970944750709,56.0,4.2,44.0,1.5466803737720354,161.6266248,5.8,11.35
893,55.0,0.86,91,4.179339196381232,54.0,4.23,4.0,1.6005206638831553,135.7623858,5.4,11.4
894,54.0,0.79,86,6.109114744289606,55.0,4.64,37.0,1.6386425412012917,118.8734466,5.2,11.55
895,53.2,0.8,88,1.7099759466766968,55.0,4.73,35.0,1.6631034988407656,111.3634356,4.9,11.649999999999999
896,52.5,0.85,89,1.8171205928321397,55.0,4.26,32.0,1.6984992522418105,21.362386,4.3,11.75
898,69.9,0.01,99,0.0,99.0,4.49,99.0,0.4641588833612779,4921.89629,15.3,3.85
899,69.7,0.01,99,0.0,99.0,4.49,99.0,0.4641588833612779,546.3728,15.2,3.85
900,69.6,0.01,99,0.0,99.0,4.26,99.0,0.4641588833612779,4763.68956,15.0,3.85
901,69.4,0.01,99,0.0,99.0,4.16,99.0,0.4641588833612779,4546.73854,14.9,3.85
902,69.2,0.01,99,0.0,99.0,4.6,99.0,0.4641588833612779,4353.121392,14.7,3.85
903,69.1,2.25,99,0.0,99.0,4.23,99.0,0.4641588833612779,3651.966784,14.6,3.85
904,68.9,2.31,99,1.0,99.0,4.26,99.0,0.4641588833612779,3369.48247,14.5,3.85
905,68.7,1.95,99,0.0,99.0,3.68,99.0,0.4641588833612779,4177.657789,14.3,3.85
906,68.6,2.09,99,0.0,99.0,3.74,99.0,0.4641588833612779,478.82327,14.2,3.9499999999999997
907,68.5,2.06,99,5.14256318131647,98.0,3.84,98.0,0.4641588833612779,3749.939813,14.0,3.9499999999999997
908,68.3,2.02,99,0.0,97.0,3.61,96.0,0.4641588833612779,3658.63832,13.9,3.9499999999999997
909,68.1,1.63,99,3.332221851645953,96.0,3.61,95.0,0.4641588833612779,3332.918533,13.4,4.05
910,68.0,1.76,99,6.731315497265289,95.0,3.35,94.0,0.4641588833612779,2835.973972,13.3,4.05
911,67.9,1.85,99,6.723950813597926,94.0,3.48,93.0,0.4641588833612779,2259.55796,13.3,4.05
912,67.8,1.93,98,2.571281590658235,92.0,3.28,91.0,0.4641588833612779,238.891729,13.2,4.15
913,67.7,2.05,98,0.0,91.0,3.87,9.0,0.4641588833612779,276.1338,13.1,4.15
914,81.1,8.8,93,1.2599210498948732,97.0,9.68,97.0,0.4641588833612779,4245.39744,17.0,0.8500000000000001
915,87.0,8.8,93,0.0,98.0,9.68,98.0,0.4641588833612779,49914.61864,17.0,0.8500000000000001
916,87.0,8.97,93,1.2599210498948732,98.0,9.55,98.0,0.4641588833612779,49638.7713,17.0,0.8500000000000001
917,84.0,9.24,94,0.0,99.0,9.3,99.0,0.4641588833612779,47415.55987,17.0,0.8500000000000001
918,83.0,9.81,93,3.0,99.0,9.1,99.0,0.4641588833612779,579.72415,16.9,0.8500000000000001
919,79.9,9.72,92,1.7099759466766968,99.0,9.5,99.0,0.4641588833612779,4622.41516,16.8,0.8500000000000001
920,79.7,9.96,93,1.2599210498948732,99.0,9.2,99.0,0.4641588833612779,4717.15571,17.0,0.8500000000000001
921,79.6,10.26,92,1.7099759466766968,97.0,8.35,99.0,0.4641588833612779,5341.31487,17.1,0.8500000000000001
922,79.3,10.45,92,0.0,97.0,8.9,99.0,0.4641588833612779,48288.5491,17.2,0.8500000000000001
923,79.2,10.15,92,0.0,97.0,8.38,97.0,0.4641588833612779,4112.67651,17.2,0.8500000000000001
924,78.9,9.95,92,1.0,97.0,8.43,97.0,0.4641588833612779,38969.17163,17.1,0.8500000000000001
925,78.7,9.89,91,0.0,96.0,8.21,98.0,0.4641588833612779,37636.11173,18.3,0.8500000000000001
926,78.4,9.31,86,0.0,96.0,8.15,98.0,0.4641588833612779,32816.1688,18.1,0.8500000000000001
927,78.1,9.25,88,0.0,95.0,7.81,98.0,0.4641588833612779,26834.2625,18.0,0.8500000000000001
928,78.0,8.94,89,1.0,95.0,7.43,98.0,0.4641588833612779,24913.24452,17.7,0.8500000000000001
929,77.5,8.59,89,0.0,96.0,7.22,99.0,0.4641588833612779,24253.2542,17.3,0.9
930,82.4,11.5,86,5.394690712109591,98.0,11.54,98.0,0.4641588833612779,36526.7711,16.3,0.6499999999999999
931,82.2,11.5,83,6.439276695638908,98.0,11.54,98.0,0.4641588833612779,42955.24287,16.2,0.6
932,82.0,11.1,74,6.479223602554966,99.0,11.56,99.0,0.4641588833612779,42554.1225,16.2,0.6
933,81.5,11.5,78,0.0,99.0,11.44,99.0,0.4641588833612779,4838.2444,16.1,0.6
934,81.7,11.8,74,2.0,99.0,11.33,99.0,0.4641588833612779,4381.288,16.1,0.6
935,81.3,11.7,65,1.7099759466766968,99.0,11.2,99.0,0.4641588833612779,473.34279,16.0,0.6
936,81.1,11.8,51,1.2599210498948732,98.0,11.28,98.0,0.4641588833612779,41631.13141,16.0,0.6
937,87.0,11.9,47,8.45302810372016,98.0,1.57,98.0,0.4641588833612779,45413.6571,16.1,0.6
938,87.0,12.2,42,3.3912114430141664,99.0,1.45,98.0,0.4641588833612779,416.58397,16.1,0.6
939,86.0,12.4,39,3.4199518933533937,99.0,1.53,99.0,0.4641588833612779,36544.5853,16.1,0.6
940,81.0,12.2,35,3.3019272488946263,98.0,1.6,98.0,0.4641588833612779,34879.72633,15.5,0.6
941,82.0,13.18,35,1.7099759466766968,99.0,1.53,98.0,0.4641588833612779,33874.74255,15.5,0.6
942,79.3,13.49,28,0.0,96.0,1.43,97.0,0.4641588833612779,29691.18158,15.4,0.6
943,79.2,13.78,29,1.7099759466766968,97.0,1.22,97.0,0.4641588833612779,24275.2426,15.5,0.6499999999999999
944,79.0,13.89,28,0.0,98.0,9.89,97.0,0.4641588833612779,22527.31775,15.6,0.6499999999999999
945,78.8,13.63,26,2.0,98.0,9.77,97.0,0.4641588833612779,22465.64184,15.7,0.6499999999999999
946,66.0,0.01,8,3.0,79.0,3.44,8.0,1.3924766500838337,7388.984144,12.6,6.0
947,65.5,0.01,7,3.207534329995826,68.0,3.44,7.0,1.4094597464129783,9692.163874,12.6,6.05
948,64.6,8.86,79,4.9596756638423,77.0,3.98,79.0,1.5466803737720354,9679.742995,12.5,6.15
949,63.5,8.3,82,1.2599210498948732,8.0,3.13,82.0,1.6984992522418105,9774.18117,12.5,6.25
950,62.8,8.9,75,1.2599210498948732,75.0,3.12,75.0,1.8171205928321397,1716.2258,12.5,6.35
951,62.3,8.85,67,1.0,68.0,3.41,67.0,1.912931182772389,8754.113376,12.5,6.45
952,61.7,8.64,79,0.0,74.0,3.43,76.0,2.0,763.66223,12.4,6.6
953,61.6,8.75,82,1.4422495703074083,81.0,2.54,82.0,2.072351098059261,194.2746,12.4,6.699999999999999
954,61.6,9.02,75,0.0,78.0,2.86,81.0,2.154434690031884,8352.81711,12.4,6.85
955,61.4,8.01,52,4.481404746557164,44.0,2.88,45.0,2.2035754532216254,727.777345,12.4,7.0
956,65.0,7.72,28,0.0,44.0,2.76,45.0,2.217220230966632,6741.293948,12.4,7.15
957,59.7,8.13,91,3.9790572078963917,44.0,3.26,45.0,2.2306991044756197,5685.577736,12.3,7.300000000000001
958,59.7,6.47,86,0.0,44.0,3.48,45.0,2.2239800905693152,4892.11618,12.3,7.45
959,59.7,8.34,88,4.791419857062784,44.0,3.22,45.0,2.2035754532216254,412.55271,12.3,7.6
960,59.8,9.29,89,1.8171205928321397,44.0,3.23,45.0,2.161592332945083,3976.14887,12.3,7.75
961,61.0,8.87,89,2.46621207433047,44.0,2.89,45.0,2.1179117921274466,4116.46693,12.2,7.9
978,74.4,6.13,94,7.553688825001928,91.0,7.42,94.0,0.4641588833612779,3764.64912,13.9,2.75
979,74.5,6.13,91,1.4422495703074083,91.0,7.42,91.0,0.4641588833612779,4429.6575,13.5,2.75
980,74.5,5.91,96,1.0,94.0,7.25,93.0,0.4641588833612779,4274.376857,13.5,2.75
981,74.2,7.71,92,3.1413806523913927,93.0,8.57,92.0,0.4641588833612779,4142.869175,13.4,2.7
982,73.9,8.14,89,3.9999999999999996,88.0,9.38,94.0,0.4641588833612779,3725.63221,13.3,2.7
983,73.8,7.24,95,2.802039330655387,88.0,1.5,92.0,0.4641588833612779,2964.47734,13.3,2.7
984,73.2,6.66,54,2.8438669798515654,93.0,1.21,88.0,0.4641588833612779,276.588512,12.8,2.7
985,73.9,7.17,89,3.825862365544778,9.0,8.99,92.0,0.4641588833612779,3174.9491,13.1,2.7
986,74.4,8.65,94,3.530348335326063,88.0,8.17,98.0,0.4641588833612779,2492.12878,12.5,2.8
987,73.9,6.18,84,6.938232073815801,89.0,8.39,88.0,0.4641588833612779,1872.68416,12.6,2.8
988,73.9,4.7,79,1.5874010519681994,82.0,8.6,82.0,0.4641588833612779,153.57521,12.2,2.8499999999999996
989,72.3,3.74,64,1.7099759466766968,66.0,8.53,78.0,0.4641588833612779,127.367228,12.0,2.9
990,72.7,3.36,48,5.999999999999999,74.0,8.49,75.0,0.4641588833612779,928.18227,11.8,2.95
991,71.7,2.72,51,5.838272460814002,89.0,8.72,84.0,0.4641588833612779,779.3845935,11.8,2.95
992,73.0,2.76,61,3.2710663101885897,83.0,7.82,87.0,0.4641588833612779,733.974142,11.7,3.05
994,81.0,11.03,88,1.912931182772389,94.0,11.3,95.0,0.4641588833612779,41176.88158,17.1,1.1
995,87.0,11.03,88,7.623151930512917,94.0,11.3,95.0,0.4641588833612779,4792.65288,17.0,1.1
996,86.0,10.94,88,1.0,94.0,11.16,95.0,0.4641588833612779,4653.91143,16.9,1.1
997,86.0,11.18,88,5.4958646600950125,94.0,1.99,95.0,0.4641588833612779,4465.24891,16.9,1.1
998,85.0,11.2,88,2.0,94.0,1.93,95.0,0.4641588833612779,4681.32796,16.8,1.1
999,81.0,11.2,88,9.205164082515887,94.0,11.25,95.0,0.4641588833612779,41785.55691,16.7,1.1
1000,80.0,11.22,88,8.310694107104096,95.0,11.4,96.0,0.4641588833612779,41732.7725,16.7,1.1
1001,79.9,11.36,87,9.52073035377839,95.0,1.39,96.0,0.4641588833612779,45699.19832,16.6,1.1
1002,79.8,11.5,86,8.276772529143361,95.0,1.21,96.0,0.4641588833612779,41814.8191,16.6,1.1
1003,79.6,11.76,87,1.8171205928321397,94.0,1.34,96.0,0.4641588833612779,36447.87232,16.5,1.1
1004,79.2,11.67,9,9.197289686814337,95.0,1.52,96.0,0.4641588833612779,34696.6292,16.4,1.1
1005,79.1,11.83,88,4.9460874432487,96.0,1.37,96.0,0.4641588833612779,34165.9343,16.4,1.1
1006,78.5,11.92,9,9.20122856938871,96.0,1.62,97.0,0.4641588833612779,3359.95215,16.3,1.1
